Generating vertical;gallery_panorama_generating_vertical;Generating vertical panorama;Génération du panorama vertical;Generating vertical panorama;Generating vertical panorama;Generating vertical panorama
Copying panorama to SD Card;gallery_panorama_sd_copy;Copying panorama to SD card;Copie du panorama vers la carte SD;Copying panorama to SD card;Copying panorama to SD card;Copying panorama to SD card
Copying panorama to internal memory;gallery_panorama_internal_copy;Copying panorama to internal memory;Copie du panorama vers la mémoire interne;Copying panorama to internal memory;Copying panorama to internal memory;Copying panorama to internal memory
Panorama generation error;gallery_panorama_generation_error;Unable to generate panorama.;Impossible de générer le panorama.;Unable to generate panorama.;Unable to generate panorama.;Unable to generate panorama.
Panorama generation error missing photos;gallery_panorama_generation_error_missing_photos;Panorama cannot be generated because of missing images;Génération du panorama impossible en raison de photos manquantes;Panorama cannot be generated because of missing images;Panorama cannot be generated because of missing images;Panorama cannot be generated because of missing images
Panorama copy error;gallery_panorama_copy_error;Unable to copy generated panorama.;Impossible de copier le panorama.;Unable to copy generated panorama.;Unable to copy generated panorama.;Unable to copy generated panorama.
Video path component;gallery_video_path_component;Video;Video;Video;Video;Video
Photo path component;gallery_photo_path_component;Photo;Photo;Photo;Photo;Photo
DNG path component;gallery_dng_path_component;DNG;DNG;DNG;DNG;DNG
Burst path component;gallery_burst_path_component;Burst;Burst;Burst;Burst;Burst
Bracketing path component;gallery_bracketing_path_component;Bracketing;Bracketing;Bracketing;Bracketing;Bracketing
GPSLapse path component;gallery_gpslapse_path_component;GPSLapse;GPSLapse;GPSLapse;GPSLapse;GPSLapse
Horizontal path component;gallery_horizontal_path_component;PanoramaHorizontal;PanoramaHorizontal;PanoramaHorizontal;PanoramaHorizontal;PanoramaHorizontal
Vertical path component;gallery_vertical_path_component;PanoramaVertical;PanoramaVertical;PanoramaVertical;PanoramaVertical;PanoramaVertical
Superwide path component;gallery_superwide_path_component;PanoramaSuperWide;PanoramaSuperWide;PanoramaSuperWide;PanoramaSuperWide;PanoramaSuperWide
360 path component;gallery_spherical_path_component;PanoramaSpherical;PanoramaSpherical;PanoramaSpherical;PanoramaSpherical;PanoramaSpherical
TimeLapse path component;gallery_timelapse_path_component;TimeLapse;TimeLapse;TimeLapse;TimeLapse;TimeLapse
Media selected ;gallery_media_selected;Selected;Sélectionné(s);Selected;Selected;Selected
Land drone before format sd instructions;gallery_media_format_sd_card_land_drone_instructions;Please land the drone to format SD card;Faites atterrir le drone pour formater la carte SD;Please land the drone to format SD card;Please land the drone to format SD card;Please land the drone to format SD card
Land drone before format sd;gallery_media_format_sd_card_land_drone;Please land the drone;Faites atterrir le drone;Please land the drone;Please land the drone;Please land the drone
Land drone before playing video;gallery_media_video_land_drone;Please land the drone to replay this video;Faites atterrir le drone pour visualiser la video;Please land the drone to replay this video;Please land the drone to replay this video;Please land the drone to replay this video
Delete resource confirmation popup ;gallery_confirm_delete;Are you sure you want to delete this media from %s ?;Êtes-vous sûr de vouloir supprimer ce fichier de la %s ?;Are you sure you want to delete this media from %s ?;Are you sure you want to delete this media from %s ?;Are you sure you want to delete this media from %s ?
No medias;gallery_no_media;No media;Aucun média;No media;No media;No media
Playback not possible during recording;gallery_playback_not_possible_recording;Video playback not possible while recording is in progress;Lecture vidéo impossible quand un enregistrement est en cours;Video playback not possible while recording is in progress;Video playback not possible while recording is in progress;Video playback not possible while recording is in progress
Playback not possible during download;gallery_playback_not_possible_download;Video playback not possible while download is in progress;Lecture vidéo impossible quand un téléchargement est en cours;Video playback not possible while download is in progress;Video playback not possible while download is in progress;Video playback not possible while download is in progress
Recording not possible desc;gallery_recording_not_possible_desc;Recording not possible while video playback is in progress.;L’enregistrement ne peut pas être lancé quand une lecture vidéo est en cours.;Recording not possible while video playback is in progress.;Recording not possible while video playback is in progress.;Recording not possible while video playback is in progress.
Recording not possible title;gallery_recording_not_possible_title;Recording not possible;Enregistrement impossible;Recording not possible;Recording not possible;Recording not possible
Image preview not possible during download;gallery_preview_not_possible_download;Image display not possible while download is in progress;Affichage de l’image impossible quand un téléchargement est en cours;Image display not possible while download is in progress;Image display not possible while download is in progress;Image display not possible while download is in progress
Gallery : Loading;gallery_loading;Loading medias…;Chargement des médias en cours…;Loading medias…;Loading medias…;Loading medias…
Flight Report - Title;flight_report_title;Flight report;Rapport de vol;Flight report;Flight report;Flight report
Flight Report - Get Support;flight_report_get_support;Get Support;Obtenir du support;Get Support;Get Support;Get Support
Flight Report - Flight Name;flight_info_name;Flight name;Nom du vol;Flight name;Flight name;Flight name
Flight Report - Flight Time;flight_info_flight_time;Flight time;Temps de vol;Flight time;Flight time;Flight time
Flight Report - Total Distance;flight_info_total_distance;Total distance;Distance totale;Total distance;Total distance;Total distance
Flight Report - Battery Used;flight_info_battery_used;Battery used;Charge utilisée;Battery used;Battery used;Battery used
Flight Report – Photos;flight_info_photos;Photos;Photos;Photos;Photos;Photos
Flight Report – Video;flight_info_videos;Videos;Vidéos;Videos;Videos;Videos
Flight Report – Memory used;flight_info_memory_used;Memory used;Mémoire utilisée;Memory used;Memory used;Memory used
Flight Report - Everything Ok ;diagnostics_flight_report_everything_ok;Everything is ok;Tout va bien;Everything is ok;Everything is ok;Everything is ok
Flight Report - Broken motor;diagnostics_flight_report_broken_motor;Damaged motor;Moteur endommagé;Damaged motor;Damaged motor;Damaged motor
Flight Report - Vcam error;diagnostics_flight_report_vcam_error;Vertical camera error;Erreur sur la caméra verticale;Vertical camera error;Vertical camera error;Vertical camera error
Flight Report - Camera error;diagnostics_flight_report_camera_error;Camera error;Erreur caméra;Camera error;Camera error;Camera error
Flight Report - LOVE KO;diagnostics_flight_report_love_ko;Obstacle avoidance sensor error;Erreur capteurs évitement d’obstacles;Obstacle avoidance sensor error;Obstacle avoidance sensor error;Obstacle avoidance sensor error
Flight Report - Propeller broken;diagnostics_flight_report_propeller_broken;Check propellers;Vérifiez les hélices;Check propellers;Check propellers;Check propellers
Flight Report - Propeller unscrewed;diagnostics_flight_report_propeller_unscrewed;Check propellers;Vérifiez les hélices;Check propellers;Check propellers;Check propellers
Flight Report - Used battery;diagnostics_flight_report_used_battery;Used battery detected;Détection d'une batterie usée;Used battery detected;Used battery detected;Used battery detected
Flight Report - Motor cutout;diagnostics_flight_report_motor_cutout;Motor cutout;Cutour moteur;Motor cutout;Motor cutout;Motor cutout
Flight Report - High motor temperature;diagnostics_flight_report_high_motor_temperature;High motor temperature;Température des moteurs élevée;High motor temperature;High motor temperature;High motor temperature
Flight Report - Low motor temperature;diagnostics_flight_report_low_motor_temperature;Low motor temperature;Température des moteurs faible;Low motor temperature;Low motor temperature;Low motor temperature
Flight Report - High battery temperature;diagnostics_flight_report_high_battery_temperature;High battery temperature;Température batterie élevée;High battery temperature;High battery temperature;High battery temperature
Flight Report - Low battery temperature;diagnostics_flight_report_low_battery_temperature;Low battery temperature;Température batterie faible;Low battery temperature;Low battery temperature;Low battery temperature
Flight Report - Low battery level;diagnostics_flight_report_low_battery_level;Low battery level;Low battery level;Low battery level;Low battery level;Low battery level
Flight Report - SD card full;diagnostics_flight_report_sd_full;SD card full;Carte SD Pleine;SD card full;SD card full;SD card full
Flight Report - Camera calibration required;diagnostics_flight_report_camera_calibration_required;Camera calibration required;Calibration caméra nécessaire;Camera calibration required;Camera calibration required;Camera calibration required
Flight Report - LOVE calibration required;diagnostics_flight_report_love_calibration_required;Obstacle sensors calibration required.;Calibration des capteurs d'évitement nécessaire.;Detection cameras calibration required.;Detection cameras calibration required.;Detection cameras calibration required.
Flight Report - SD card almost full;diagnostics_flight_report_sd_almost_full;SD card almost full;SD card almost full;SD card almost full;SD card almost full;SD card almost full
Flight Report - Incomplete Flight Plan;diagnostics_flight_report_incomplete_flight_plan;Incomplete Flight Plan.;Plan de vol incomplet;Incomplete Flight Plan.;Incomplete Flight Plan.;Incomplete Flight Plan.
Dashboard - Broken motor;diagnostics_dashboard_broken_motor;One motor seems broken. Please contact support.;One motor seems broken. Please contact support.;One motor seems broken. Please contact support.;One motor seems broken. Please contact support.;One motor seems broken. Please contact support.
Dashboard - Vcam error;diagnostics_dashboard_vcam_error;Vertical camera error detected. Please contact support.;Vertical camera error detected. Please contact support.;Vertical camera error detected. Please contact support.;Vertical camera error detected. Please contact support.;Vertical camera error detected. Please contact support.
Dashboard - Camera error;diagnostics_dashboard_camera_error;Camera error detected. Please contact support.;Camera error detected. Please contact support.;Camera error detected. Please contact support.;Camera error detected. Please contact support.;Camera error detected. Please contact support.
Dashboard - LOVE KO;diagnostics_dashboard_love_ko;Detection camera error detected. Please contact support.;Detection camera error detected. Please contact support.;Detection camera error detected. Please contact support.;Detection camera error detected. Please contact support.;Detection camera error detected. Please contact support.
Dashboard - Propeller broken;diagnostics_dashboard_propeller_broken;A propeller seems broken. Please check the propellers state.;A propeller seems broken. Please check the propellers state.;A propeller seems broken. Please check the propellers state.;A propeller seems broken. Please check the propellers state.;A propeller seems broken. Please check the propellers state.
Dashboard - Propeller unscrewed;diagnostics_dashboard_propeller_unscrewed;A propeller seems unscrewed. Please check the propoellers state.;A propeller seems unscrewed. Please check the propoellers state.;A propeller seems unscrewed. Please check the propoellers state.;A propeller seems unscrewed. Please check the propoellers state.;A propeller seems unscrewed. Please check the propoellers state.
Dashboard - Used battery;diagnostics_dashboard_used_battery;Your battery seems to be used. Please read the battery advice page.;Your battery seems to be used. Please read the battery advice page.;Your battery seems to be used. Please read the battery advice page.;Your battery seems to be used. Please read the battery advice page.;Your battery seems to be used. Please read the battery advice page.
Dashboard - Motor cutout;diagnostics_dashboard_motor_cutout;One motor seems to have stopped, please check the motors state.;One motor seems to have stopped, please check the motors state.;One motor seems to have stopped, please check the motors state.;One motor seems to have stopped, please check the motors state.;One motor seems to have stopped, please check the motors state.
Dashboard - High motor temperature;diagnostics_dashboard_high_motor_temperature;The motors temperature is very high, please check the motors state.;The motors temperature is very high, please check the motors state.;The motors temperature is very high, please check the motors state.;The motors temperature is very high, please check the motors state.;The motors temperature is very high, please check the motors state.
Dashboard - Low motor temperature;diagnostics_dashboard_low_motor_temperature;The motors temperature is very low, please check the motors state.;The motors temperature is very low, please check the motors state.;The motors temperature is very low, please check the motors state.;The motors temperature is very low, please check the motors state.;The motors temperature is very low, please check the motors state.
Dashboard - High battery temperature;diagnostics_dashboard_high_battery_temperature;The battery temperature is very high, please check the battery state.;The battery temperature is very high, please check the battery state.;The battery temperature is very high, please check the battery state.;The battery temperature is very high, please check the battery state.;The battery temperature is very high, please check the battery state.
Dashboard - Low battery temperature;diagnostics_dashboard_low_battery_temperature;The motors temperature is very low, please check the battery state.;The motors temperature is very low, please check the battery state.;The motors temperature is very low, please check the battery state.;The motors temperature is very low, please check the battery state.;The motors temperature is very low, please check the battery state.
Dashboard - Low battery level;diagnostics_dashboard_low_battery_level;Low battery level. Change battery before your next flight.;Low battery level. Change battery before your next flight.;Low battery level. Change battery before your next flight.;Low battery level. Change battery before your next flight.;Low battery level. Change battery before your next flight.
Dashboard - SD card full;diagnostics_dashboard_sd_full;Your SD card is full, please make space before your next flight.;Your SD card is full, please make space before your next flight.;Your SD card is full, please make space before your next flight.;Your SD card is full, please make space before your next flight.;Your SD card is full, please make space before your next flight.
Dashboard - Camera calibration required;diagnostics_dashboard_camera_calibration_required;Please calibrate the drone's camera.;Please calibrate the drone's camera.;Please calibrate the drone's camera.;Please calibrate the drone's camera.;Please calibrate the drone's camera.
Dashboard - LOVE calibration required;diagnostics_dashboard_love_calibration_required;Please calibrate the detection cameras.;Please calibrate the detection cameras.;Please calibrate the detection cameras.;Please calibrate the detection cameras.;Please calibrate the detection cameras.
Dashboard - SD card almost full;diagnostics_dashboard_sd_almost_full;Your SD card is almost full, please make space before your next flight.;Your SD card is almost full, please make space before your next flight.;Your SD card is almost full, please make space before your next flight.;Your SD card is almost full, please make space before your next flight.;Your SD card is almost full, please make space before your next flight.
Dashboard - Incomplete Flight Plan;diagnostics_dashboard_incomplete_flight_plan;The drone didn't complete the Fligth Plan. You can start where you left off.;The drone didn't complete the Fligth Plan. You can start where you left off.;The drone didn't complete the Fligth Plan. You can start where you left off.;The drone didn't complete the Fligth Plan. You can start where you left off.;The drone didn't complete the Fligth Plan. You can start where you left off.
Pin modal : SIM card PIN;pin_modal_sim_card_pin;SIM card PIN;Code PIN;SIM card PIN;SIM card PIN;SIM card PIN
Pin modal : Unlocking…;pin_modal_unlocking;Unlocking…;Déverrouillage…;Unlocking…;Unlocking…;Unlocking…
Pin modal error : X attempt remaining;pin_error_remaining_attempts_singular;PIN incorrect. %d attempt remaining.;Code PIN incorrect. %d essai restant.;PIN incorrect. %d attempt remaining.;PIN incorrect. %d attempt remaining.;PIN incorrect. %d attempt remaining.
Pin modal error : X attempts remaining;pin_error_remaining_attempts_plural;PIN incorrect. %d attemps remaining.;Code PIN incorrect. %d essais restants.;PIN incorrect. %d attemps remaining.;PIN incorrect. %d attemps remaining.;PIN incorrect. %d attemps remaining.
Pin modal error : SIM card locked;pin_error_locked;PIN incorrect. The SIM card is blocked.;Code PIN incorrect. La carte SIM est bloquée.;PIN incorrect. The SIM card is blocked.;PIN incorrect. The SIM card is blocked.;PIN incorrect. The SIM card is blocked.
Drone info access subtitle;cellular_info_access;Access;Accès;Access;Access;Access
Connection available modal: Title;cellular_connection_available;Cellular connection available;Connexion cellulaire disponible;Cellular connection available;Cellular connection available;Cellular connection available
Connection available modal: Sim card detected;cellular_connection_available_sim_detected;A SIM card has been detected.;Une carte SIM a été détectée.;A SIM card has been detected.;A SIM card has been detected.;A SIM card has been detected.
Connection available modal: Do you want to configure;cellular_connection_available_configure_now;Do you want to configure cellular connection now?;Voulez-vous configurer la connexion cellulaire maintenant ?;Do you want to configure cellular connection now?;Do you want to configure cellular connection now?;Do you want to configure cellular connection now?
Connection available modal: Configure;cellular_connection_available_configure;Configure;Configurer;Configure;Configure;Configure
Configuration Succeed modal: Title;cellular_configuration_succeed;Configuration success;Configuration réussie;Configuration success;Configuration success;Configuration successConfiguration success
Configuration Succeed modal: Ready to use;cellular_configuration_succeed_ready_to_use;You can now use cellular network to fly your drone.;Vous pouvez désormais utiliser le réseau cellulaire pour piloter votre drone.;You can now use cellular network to fly your drone.;You can now use cellular network to fly your drone.;You can now use cellular network to fly your drone.
Cellular Connection error: Failed to connect;cellular_connection_failed_to_connect;Failed to connect;Échec de la connexion;Failed to connect;Failed to connect;Failed to connect
Cellular Connection error: Unauthorized user;cellular_connection_unauthorized_user;Unauthorized user;Utilisateur non autorisé;Unauthorized user;Unauthorized user;Unauthorized user
Cellular Connection error: Sim card locked;cellular_connection_sim_card_locked;Sim card locked, please contact your provider;Carte SIM verrouillée, veuillez contacter votre fournisseur;Sim card locked, please contact your provider;Sim card locked, please contact your provider;Sim card locked, please contact your provider
Cellular Connection error: Unable to connect;cellular_connection_unable_to_connect;Unable to connect;Impossible de se connecter;Unable to connect;Unable to connect;Unable to connect
Cellular Connection error: Server error;cellular_connection_server_error;Server error;Erreur serveur;Server error;Server error;Server error
Cellular Connection error: Internet error;cellular_connection_internet_error;Please check your internet connection;Veuillez vérifier votre connexion internet;Please check your internet connection;Please check your internet connection;Please check your internet connection
Cellular Pairing : Drone details Forgot error;cellular_pairing_details_forgot_error;Unable to forget drone;Impossible d'oublier le drone;Unable to forget drone;Unable to forget drone;Unable to forget drone
Cellular Pairing : Drone list Forgot error;cellular_pairing_discovery_forgot_error;Unable to forget drone. There was an error while trying to forget the drone, please try again later.;Impossible d'oublier le drone. Une erreur s'est produite en essayant d'oublier le drone, veuillez réessayer plus tard.;Unable to forget drone. There was an error while trying to forget the drone, please try again later.;Unable to forget drone. There was an error while trying to forget the drone, please try again later.;Unable to forget drone. There was an error while trying to forget the drone, please try again later.
Cellular Pairing : Forget drone;cellular_pairing_forget_drone;Forget the drone;Oublier le drone;Forget the drone;Forget the drone;Forget the drone
Cellular Pairing : Forget drone description;cellular_pairing_forget_drone_description;4G connection and Wi-FI password will be forgotten.\nDo you want to continue ?;Le mot de passe Wi-Fi et la connexion 4G seront oubliés.\nVoulez-vous continuer ?;4G connection and Wi-FI password will be forgotten.\nDo you want to continue ?;4G connection and Wi-FI password will be forgotten.\nDo you want to continue ?;4G connection and Wi-FI password will be forgotten.\nDo you want to continue ?
Cellular Activation : Activate;cellular_connection_activate;Activate;Activer;Activate;Activate;Activate
4G HUD Error: Sim Status Blocked title;cellular_error_sim_blocked_title;SIM card PIN;PIN de la carte SIM;SIM card PIN;SIM card PIN;SIM card PIN
4G HUD Error: Sim Status Blocked message;cellular_error_sim_blocked_message;Please contact your provider;Veuillez contacter votre fournisseur;Please contact your provider;Please contact your provider;Please contact your provider
4G HUD Error: not registered;cellular_error_unable_connect_network;Unable to connect to LTE network;Impossible de se connecter au réseau LTE;Unable to connect to LTE network;Unable to connect to LTE network;Unable to connect to LTE network
4G HUD Error: No internet title;cellular_error_no_internet_title;No internet on your device;Pas d'Internet sur votre appareil;No internet on your device;No internet on your device;No internet on your device
4G HUD Error: No internet message;cellular_error_no_internet_message;Please check your cellular data or turn airplane mode off;Veuillez vérifier vos données cellulaires ou désactiver le mode avion;Please check your cellular data or turn airplane mode off;Please check your cellular data or turn airplane mode off;Please check your cellular data or turn airplane mode off
4G HUD Error: connection failed;cellular_error_connection_failed_title;Connection failed;La connexion a échoué;Connection failed;Connection failed;Connection failed
4G HUD Error: connection failed message;cellular_error_connection_failed_message;Unable to establish a connection with the drone;Impossible d'établir une connexion avec le drone;Unable to establish a connection with the drone;Unable to establish a connection with the drone;Unable to establish a connection with the drone
4G Drone details: Sim locked;cellular_details_sim_locked;SIM card locked;Carte SIM verrouillée;SIM card locked;SIM card locked;SIM card locked
4G Drone details: Sim blocked;cellular_details_sim_blocked;SIM card blocked;Carte SIM bloquée;SIM card blocked;SIM card blocked;SIM card blocked
4G Drone details: No connection;cellular_details_no_connection;No connection;Pas de connexion;No connection;No connection;No connection
4G Drone details: Internal error;cellular_details_internal_error;Internal error;Erreur interne;Internal error;Internal error;Internal error
4G Drone details: Data disabled;cellular_details_data_disabled;Disabled;Désactivé;Disabled;Disabled;Disabled
4G Drone details: No sim card;cellular_details_no_sim_card;No SIM card;Pas de carte SIM;No SIM card;No SIM card;No SIM card
4G Drone details: Sim card error;cellular_details_sim_card_error;SIM error;Erreur carte SIM;SIM error;SIM error;SIM error
4G Drone details: Please contact Parrot;cellular_details_please_contact;Please contact Parrot;Veuillez contacter Parrot;Please contact Parrot;Please contact Parrot;Please contact Parrot
4G Drone details: Insert SIM;cellular_details_insert_sim_card;Please insert SIM card;Veuillez insérer une carte SIM;Please insert SIM card;Please insert SIM card;Please insert SIM card
4G Drone details: SIM not recognized;cellular_details_sim_card_not_recognized;SIM card not recognized;Carte SIM non reconnue;SIM card not recognized;SIM card not recognized;SIM card not recognized
4G Drone details: Enter Pin;cellular_details_enter_pin;Enter PIN code to unlock;Entrez le code PIN pour devérrouiller;Enter PIN code to unlock;Enter PIN code to unlock;Enter PIN code to unlock
4G Drone List: no internet;cellular_error_internet_unpair;No internet connection. Unable to unpair 4G;Pas de connexion Internet. Impossible de désappairer la 4G;No internet connection. Unable to unpair 4G;No internet connection. Unable to unpair 4G;No internet connection. Unable to unpair 4G
4G Drone Details: no internet;cellular_error_internet_try_again;No internet connection, please try again later;Pas de connexion Internet, veuillez réessayer plus tard;No internet connection, please try again later;No internet connection, please try again later;No internet connection, please try again later
4G Drone details tile: Not paired;cellular_details_not_paired;Not paired;Non appairé;Not paired;Not paired;Not paired
4G Drone details tile: User Not paired;cellular_details_user_not_paired;User not paired;Utilisateur non appairé;User not paired;User not paired;User not paired
4G Drone details tile: Pair device;cellular_details_pair_device;Pair this device to the drone;Appairer cet appareil au drone;Pair this device to the drone;Pair this device to the drone;Pair this device to the drone
4G Drone connection : Connected operator;cellular_connection_connected_operator;Connected: %s;Connecté: %s;Connected: %s;Connected: %s;Connected: %s
Controller Status : Connect device;controller_not_connected;Connect your controller to your device;Veuillez connecter le contrôleur et votre appareil;Connect your controller to your device;Connect your controller to your device;Connect your controller to your device
Controller Status Error : parrot connection failed;controller_error_parrot_connection_failed;Controller unable to connect to Parrot server;Impossible de connecter le contrôleur au serveur Parrot;Controller unable to connect to Parrot server;Controller unable to connect to Parrot server;Controller unable to connect to Parrot server
4G Drone details : cellular forget pin;cellular_forget_pin;Reset SIM;Reset SIM;Reset SIM;Reset SIM;Reset SIM
Cellular_modem_offline: Modem offline;cellular_modem_offline;Modem offline;Modem offline;Modem offline;Modem offline;Modem offline
Controller Status : Not connected;controller_not_connected;Controller not connected;Contrôleur non connecté;Controller not connected;Controller not connected;Controller not connected
Status : Unknown;status_unknown;Unknown;Inconnu;Unknown;Unknown;Unknown
Drone Modem Status : Offline ;drone_modem_status_offline;Drone in airplane mode;Drone en mode avion;Drone in airplane mode;Drone in airplane mode;Drone in airplane mode
Drone Modem Status: Updating;drone_modem_status_updating;Modem configuration in-progress;Configuration du modem en cours;Modem configuration in-progress;Modem configuration in-progress;Modem configuration in-progress
Drone Modem Status : Online;drone_modem_status_online;Modem online;Modem online;Modem online;Modem online;Modem online
Drone Modem Status : Error;drone_modem_status_error;Unable to initialize modem;Impossible d'initialiser le modem;Unable to initialize modem;Unable to initialize modem;Unable to initialize modem
Drone SIM Status : Locked;drone_sim_status_locked;SIM card locked;Carte SIM verrouillée;SIM card locked;SIM card locked;SIM card locked
Drone SIM Status : Ready;drone_sim_status_ready;SIM card ready;Carte SIM prête;SIM  card ready;SIM  card ready;SIM  card ready
Drone SIM Status : Absent;drone_sim_status_absent;SIM card not detected;Carte SIM non détectée;No SIM detected;No SIM detected;No SIM detected
Drone SIM Status : Error;drone_sim_status_error;Unable to establish a connection with the SIM card;Impossible d'établir une connexion avec la carte SIM;Unable to establish a connection with the SIM card;Unable to establish a connection with the SIM card;Unable to establish a connection with the SIM card
Drone Network Status : Searching;drone_network_status_searching;Searching for 4G network;Recherche de réseau 4G;Searching for 4G network;Searching for 4G network;Searching for 4G network
Drone Network Status : Home;drone_network_status_home;Connected to 4G network;Connecté au réseau 4G;Connected to 4G network;Connected to 4G network;Connected to 4G network
Drone Network Status : Roaming;drone_network_status_roaming;Connected in roaming to 4G network;Connecté en itinérance au réseau 4G;Connected in roaming to 4G network;Connected in roaming to 4G network;Connected in roaming to 4G network
Drone Network Status : Registration Denied;drone_network_status_registration_denied;SIM card refused by 4G network;Carte SIM refusée par le réseau 4G;SIM card refused by 4G network;SIM card refused by 4G network;SIM card refused by 4G network
Drone Network Status : Activation Denied;drone_network_status_activation_denied;Unable to activate internet access;Impossible d'activer l'accès internet;Unable to activate internet access;Unable to activate internet access;Unable to activate internet access
Server Status : Connecting;server_status_connecting;Connection to Parrot servers in progress;Connexion aux serveurs Parrot en cours;Connection to Parrot servers in progress;Connection to Parrot servers in progress;Connection to Parrot servers in progress
Server Status : Connected;server_status_connected;Connected to Parrot servers;Connecté aux serveurs Parrot;Connected to Parrot servers;Connected to Parrot servers;Connected to Parrot servers
Server Status : Restricted;server_status_restricted;No internet connection;Pas de connexion internet;No internet connection;No internet connection;No internet connection
Server Status : Authentication;server_status_authentication;Unable to authenticate on Parrot servers;Impossible de s'authentifier sur les serveurs Parrot;Unable to authenticate on Parrot servers;Unable to authenticate on Parrot servers;Unable to authenticate on Parrot servers
Connection Status : Offline;connection_status_offline;Waiting for server notification;En attente de la notification du serveur;Waiting for server notification;Waiting for server notification;Waiting for server notification
Drone Connection Status : Connecting;drone_connection_status_connecting;Received connection request from controller;Requête de connexion reçue du contrôleur;Received connection request from controller;Received connection request from controller;Received connection request from controller
Connection Status : Established;connection_status_established;Connected;Connecté;Connected;Connected;Connected
Connection Status : Error;connection_status_error;Unable to establish 4G connection;Impossible d'établir la connexion 4G;Unable to establish 4G connection;Unable to establish 4G connection;Unable to establish 4G connection
Connection Status : Error CommLink;connection_status_error_commlink;Restricted internet connection;Connexion internet restreinte;Restricted internet connection;Restricted internet connection;Restricted internet connection
Connection Status : Error Timeout;connection_status_error_timeout;Connection in progress;Connexion en cours;Connection in progress;Connection in progress;Connection in progress
Connection Status : Error Mismatch;connection_status_error_mismatch;Unable to find a connected drone;Impossible de trouver un drone connecté;Unable to find a connected drone;Unable to find a connected drone;Unable to find a connected drone
Remote Server Status : APC Token;remote_server_status_apcToken;Waiting for authentication token;En attente du token d'authentification;Waiting for authentication token;Waiting for authentication token;Waiting for authentication token
Hello bottom bar : say hello;hello_say_hello;Say Hello!;Dire Bonjour!;Say Hello!;Say Hello!;Say Hello!
Hello video overlay : feedback;hello_feedback;Hello!;Bonjour !;Hello!;Hello!;Hello!
name of the firmware;firmware_mission_update_firmware_name;Anafi Ai Firmware;Firmware Anafi Ai;Anafi Ai Firmware;Anafi Ai Firmware;Anafi Ai Firmware
firmware or mission single operation cancelled;firmware_mission_update_operation_cancel;cancelled;annulé;cancelled;cancelled;cancelled
firmware of mission atomic operation failed for bad file format;firmware_mission_update_operation_failed_bad_file_format;bad file format;format de fichier incorrect;bad file format;bad file format;bad file format
firmware of mission atomic operation failed for an unknown reason ;firmware_mission_update_operation_failed_unknown_reason;unknown reason;raison inconnue;unknown reason;unknown reason;unknown reason
mission atomic operation never started ;firmware_mission_update_operation_failed_never_started;never started;l’opération n'a jamais commencé;never started;never started;never started
Missions text;firmware_mission_update_missions;Missions;Missions;Missions;Missions;Missions
Firmware and mission update alert view title for a flying drone case;firmware_mission_update_alert_drone_flying_title;Drone flying;Drone en vol;Drone flying;Drone flying;Drone flying
firmware and mission no internet connection alert description;firmware_mission_update_drone_alert_no_internet_description;You need an internet connection to download the drone’s firmware. Please check your connection.\nDo you want to upload the missions to the drone anyway?;Pour télécharger le logiciel du drone, vous devez être connecté à internet. Merci de vérifier votre connexion.\nVoulez vous quand même mettre à jour les missions ?;You need an internet connection to download the drone’s firmware. Please check your connection.\nDo you want to upload the missions to the drone anyway?;You need an internet connection to download the drone’s firmware. Please check your connection.\nDo you want to upload the missions to the drone anyway?;You need an internet connection to download the drone’s firmware. Please check your connection.\nDo you want to upload the missions to the drone anyway?
Firmware and mission update alert view message for a flying drone case;firmware_mission_update_alert_drone_flying_message;Your drone is currently flying. Please land the drone to proceed safely with the update;Votre drone est actuellement en vol. Veuillez le faire atterrir pour exécuter la mise à jour en toute sécurité.;Your drone is currently flying. Please land the drone to proceed safely with the update;Your drone is currently flying. Please land the drone to proceed safely with the update;Your drone is currently flying. Please land the drone to proceed safely with the update
Firmware and mission update alert view message for a internal memory full case;firmware_mission_update_alert_memory_full_message;There is not enough space to install or update missions. Do you want to erase the internal memory ? This will remove all currently installed missions and media.;Il n’y a pas assez d’espace pour installer ou mettre à jour des missions. Voulez-vous effacer la mémoire interne du drone ? Cela supprimera toutes les missions actuellement installées et les médias.;There is not enough space to install or update missions. Do you want to erase the internal memory ? This will remove all currently installed missions and media.;There is not enough space to install or update missions. Do you want to erase the internal memory ? This will remove all currently installed missions and media.;There is not enough space to install or update missions. Do you want to erase the internal memory ? This will remove all currently installed missions and media.
Firmware and mission update alert view common message;firmware_mission_update_alert_common_message;An error occurred. Please try again later.;Une erreur est survenue. Veuillez réessayez plus tard.;An error occurred. Please try again later.;An error occurred. Please try again later.;An error occurred. Please try again later.
Firmware and mission update alert view full memory validate action;firmware_mission_update_alert_memory_full_validate_action;Erase internal memory;Effacer la mémoire interne;Erase internal memory;Erase internal memory;Erase internal memory
Firmware and mission up to date;firmware_mission_update_up_to_date;Up to date;A jour ;Up to date;Up to date;Up to date
firmware and mission install;firmware_mission_update_install_all;Install all;Tout installer;Install all;Install all;Install all
single firmware or mission install;firmware_mission_update_install_one;Install %s;Installer %s;Install %s;Install %s;Install %s
firmware download;firmware_mission_update_download_firmware;Download %s;Télécharger %s;Download %s;Download %s;Download %s
